ID,site,hhedu,hhhage,hhhsex,hhethnic,hhsize,u05,povline,windex3,windex5,FS_score,FS
8168,viwandani,secondary,30,male,Kamba,1,0,no_(2),middle,middle,2,Moderately insecure
8169,viwandani,primary,44,male,Kamba,1,0,no_(2),highest,highest,0,Secure
8170,viwandani,primary,25,male,Luo,5,2,yes,highest,fourth,0,Secure
8171,viwandani,secondary,43,male,Kisii,3,0,yes,highest,highest,0,Secure
8172,korogocho,highest,26,male,Kamba,3,1,yes,highest,highest,2,Moderately insecure
8173,viwandani,secondary,54,male,Kamba,1,0,no_(2),lowest,lowest,2,Moderately insecure
8174,viwandani,primary,49,female,Kikuyu,3,0,no_(2),middle,middle,2,Moderately insecure
8175,korogocho,primary,42,male,Luo,1,0,no_(2),highest,highest,1,Moderately insecure
8177,viwandani,primary,28,male,Kikuyu,1,0,no_(2),middle,fourth,0,Secure
8180,viwandani,secondary,36,female,Kisii,1,0,no_(2),highest,highest,0,Secure
8182,viwandani,secondary,30,male,Kisii,5,2,yes,highest,fourth,2,Moderately insecure
8185,korogocho,primary,58,male,Luhya,5,0,no_(2),middle,fourth,1,Moderately insecure
8186,korogocho,primary,50,female,Kikuyu,4,1,yes,highest,fourth,0,Secure
8189,korogocho,never attended,47,male,Other,2,0,no_(2),middle,middle,3,Severely insecure
8191,korogocho,primary,44,male,Kikuyu,4,1,yes,highest,highest,3,Severely insecure
8192,viwandani,secondary,35,male,Luhya,3,0,no_(2),highest,highest,0,Secure
8193,viwandani,primary,34,male,Kamba,4,2,no_(2),middle,second,0,Secure
8194,korogocho,primary,32,female,Kikuyu,4,0,yes,lowest,lowest,1,Moderately insecure
8196,viwandani,highest,22,male,Luhya,2,0,no_(2),middle,second,0,Secure
8198,korogocho,secondary,34,female,Kikuyu,7,0,yes,highest,highest,0,Secure
8200,korogocho,secondary,27,male,Other,2,0,no_(2),lowest,second,0,Secure
8202,korogocho,primary,51,male,Luo,2,0,no_(2),middle,middle,0,Secure
8203,korogocho,primary,47,male,Kikuyu,1,0,no_(2),lowest,second,2,Moderately insecure
8206,viwandani,highest,23,male,Kikuyu,1,0,no_(2),middle,middle,0,Secure
8208,korogocho,secondary,47,female,Luo,2,0,no_(2),highest,fourth,1,Moderately insecure
8209,korogocho,primary,25,male,Luo,1,0,no_(2),lowest,lowest,1,Moderately insecure
8210,korogocho,primary,26,male,Other,5,2,yes,middle,fourth,0,Secure
8211,korogocho,primary,30,male,Luhya,2,0,no_(2),highest,fourth,1,Moderately insecure
8212,viwandani,secondary,34,male,Kamba,3,0,no_(2),lowest,second,2,Moderately insecure
8213,korogocho,primary,41,female,Kikuyu,3,1,yes,middle,middle,1,Moderately insecure
8217,viwandani,primary,33,male,Kamba,5,0,yes,highest,highest,0,Secure
8219,korogocho,primary,24,male,Luo,2,0,no_(2),lowest,second,2,Moderately insecure
8220,korogocho,never attended,76,male,Kikuyu,1,0,no_(2),lowest,lowest,0,Secure
8221,viwandani,primary,34,male,Luhya,6,1,yes,highest,highest,2,Moderately insecure
8222,korogocho,primary,61,female,Kikuyu,3,0,yes,highest,highest,0,Secure
8226,korogocho,secondary,26,male,Luo,1,0,no_(2),highest,fourth,0,Secure
8228,viwandani,secondary,26,male,Kamba,3,1,no_(2),middle,fourth,2,Moderately insecure
8231,viwandani,highest,46,male,Kisii,8,2,yes,middle,middle,2,Moderately insecure
8233,viwandani,primary,31,male,Kamba,1,0,no_(2),lowest,lowest,2,Moderately insecure
8234,korogocho,secondary,34,male,Luo,4,0,no_(2),highest,highest,3,Severely insecure
8235,korogocho,secondary,40,male,Luhya,4,0,no_(2),highest,highest,3,Severely insecure
8240,korogocho,primary,32,female,Luo,7,2,yes,lowest,lowest,3,Severely insecure
8243,viwandani,secondary,44,male,Luhya,4,1,yes,highest,highest,3,Severely insecure
8246,korogocho,primary,44,male,Luo,3,0,yes,highest,fourth,0,Secure
8251,korogocho,primary,21,male,Kikuyu,1,0,yes,lowest,second,1,Moderately insecure
8253,viwandani,secondary,23,male,Luhya,1,0,no_(2),lowest,lowest,0,Secure
8254,viwandani,highest,25,male,Kisii,3,1,no_(2),highest,highest,3,Severely insecure
8255,viwandani,primary,32,male,Kamba,3,1,no_(2),lowest,lowest,0,Secure
8257,viwandani,secondary,38,male,Kikuyu,4,0,no_(2),middle,middle,3,Severely insecure
8258,viwandani,primary,45,male,Luhya,1,0,no_(2),highest,highest,0,Secure
8259,korogocho,primary,34,female,Luo,3,0,yes,highest,fourth,3,Severely insecure
8261,viwandani,highest,37,male,Kisii,5,1,yes,highest,highest,0,Secure
8262,korogocho,primary,27,female,Luo,5,0,yes,middle,fourth,3,Severely insecure
8264,viwandani,secondary,26,male,Kamba,2,0,no_(2),middle,middle,2,Moderately insecure
8265,korogocho,secondary,28,male,Other,1,0,yes,lowest,lowest,0,Secure
8270,viwandani,secondary,34,male,Kikuyu,5,1,yes,highest,highest,3,Severely insecure
8272,viwandani,secondary,25,male,Kamba,1,0,no_(2),middle,second,0,Secure
8273,viwandani,secondary,33,male,Kamba,4,0,yes,highest,highest,0,Secure
8277,korogocho,primary,51,female,Kikuyu,2,0,yes,lowest,lowest,2,Moderately insecure
8278,korogocho,secondary,24,female,Kikuyu,3,1,no_(2),highest,highest,0,Secure
8281,korogocho,secondary,37,male,Kamba,5,1,yes,highest,highest,0,Secure
8288,viwandani,secondary,37,male,Kamba,4,0,no_(2),highest,highest,0,Secure
8289,viwandani,primary,33,male,Kamba,1,0,no_(2),lowest,lowest,1,Moderately insecure
8290,viwandani,primary,55,male,Kamba,2,0,no_(2),middle,second,0,Secure
8291,korogocho,primary,33,male,Kikuyu,3,0,yes,lowest,lowest,1,Moderately insecure
8292,viwandani,primary,41,male,Kamba,4,0,yes,highest,highest,0,Secure
8293,viwandani,secondary,55,male,Kamba,2,0,no_(2),lowest,second,1,Moderately insecure
8294,korogocho,highest,26,male,Luhya,3,0,yes,highest,fourth,3,Severely insecure
8295,korogocho,secondary,32,male,Kikuyu,4,1,yes,highest,highest,0,Secure
8296,korogocho,secondary,27,male,Kamba,3,1,no_(2),highest,highest,0,Secure
8297,korogocho,never attended,56,female,Kikuyu,1,0,no_(2),lowest,lowest,2,Moderately insecure
8298,viwandani,secondary,39,male,Kamba,3,0,no_(2),highest,fourth,0,Secure
8300,viwandani,secondary,37,female,Kamba,3,0,no_(2),middle,fourth,3,Severely insecure
8301,korogocho,primary,29,male,Luhya,5,1,yes,lowest,lowest,3,Severely insecure
8302,korogocho,secondary,44,male,Luhya,6,1,yes,highest,fourth,3,Severely insecure
8303,viwandani,primary,32,female,Kamba,4,0,yes,middle,middle,1,Moderately insecure
8304,korogocho,secondary,20,female,Luo,4,1,yes,lowest,lowest,1,Moderately insecure
8305,viwandani,secondary,33,male,Kamba,1,0,no_(2),lowest,lowest,2,Moderately insecure
8308,viwandani,primary,42,male,Kamba,2,0,no_(2),highest,highest,0,Secure
8309,viwandani,secondary,37,male,Kisii,2,0,no_(2),middle,second,1,Moderately insecure
8313,korogocho,primary,34,male,Kikuyu,4,1,yes,highest,fourth,3,Severely insecure
8314,korogocho,never attended,44,male,Other,6,1,yes,highest,fourth,1,Moderately insecure
8315,korogocho,secondary,41,male,Luo,7,1,yes,highest,fourth,0,Secure
8319,korogocho,primary,39,male,Other,5,1,yes,highest,fourth,0,Secure
8320,viwandani,secondary,34,male,Kikuyu,4,1,yes,highest,fourth,3,Severely insecure
8321,viwandani,secondary,38,male,Luo,1,0,no_(2),lowest,second,0,Secure
8322,viwandani,primary,72,male,Kamba,3,0,no_(2),lowest,second,2,Moderately insecure
8324,viwandani,primary,36,male,Luhya,2,0,no_(2),middle,middle,0,Secure
8325,korogocho,primary,29,male,Luhya,2,1,yes,middle,second,1,Moderately insecure
8326,korogocho,primary,47,female,Luo,6,0,yes,lowest,lowest,3,Severely insecure
8329,viwandani,secondary,59,male,Kikuyu,1,0,no_(2),middle,middle,2,Moderately insecure
8330,korogocho,primary,34,male,Kikuyu,5,0,yes,highest,highest,0,Secure
8333,korogocho,secondary,30,male,Luhya,3,1,yes,highest,fourth,0,Secure
8334,viwandani,primary,47,male,Kamba,1,0,no_(2),middle,fourth,2,Moderately insecure
8335,viwandani,secondary,37,male,Kamba,2,0,no_(2),middle,middle,0,Secure
8337,korogocho,secondary,38,male,Kikuyu,4,1,no_(2),highest,highest,1,Moderately insecure
8338,viwandani,secondary,55,male,Luhya,3,0,yes,highest,highest,1,Moderately insecure
8339,korogocho,primary,27,female,Kikuyu,3,0,no_(2),highest,highest,0,Secure
8340,korogocho,primary,46,female,Luo,2,0,no_(2),middle,fourth,0,Secure
8341,viwandani,primary,42,male,Kikuyu,1,0,no_(2),middle,middle,2,Moderately insecure
8342,viwandani,secondary,37,male,Kamba,2,0,no_(2),highest,fourth,0,Secure
8343,viwandani,secondary,42,male,Kikuyu,6,1,no_(2),highest,highest,0,Secure
8347,korogocho,secondary,43,male,Kikuyu,6,1,yes,highest,highest,0,Secure
8350,korogocho,primary,57,male,Luhya,1,0,no_(2),lowest,lowest,0,Secure
8354,korogocho,primary,50,male,Kikuyu,2,0,no_(2),middle,middle,1,Moderately insecure
8355,korogocho,primary,37,male,Luo,3,0,no_(2),middle,fourth,0,Secure
8356,korogocho,primary,33,male,Luo,7,2,yes,lowest,second,1,Moderately insecure
8357,viwandani,primary,40,female,Kikuyu,1,0,no_(2),middle,middle,0,Secure
8358,korogocho,secondary,46,male,Kikuyu,4,0,no_(2),highest,highest,0,Secure
8359,viwandani,secondary,32,male,Kikuyu,3,1,yes,highest,highest,0,Secure
8360,viwandani,secondary,33,male,Luo,2,0,no_(2),highest,highest,2,Moderately insecure
8361,viwandani,secondary,49,male,Luhya,1,0,no_(2),middle,fourth,2,Moderately insecure
8362,korogocho,never attended,51,female,Other,7,0,yes,highest,highest,2,Moderately insecure
8363,viwandani,primary,34,male,Luhya,5,0,yes,middle,second,3,Severely insecure
8365,korogocho,primary,38,male,Kikuyu,6,1,yes,highest,highest,0,Secure
8366,viwandani,secondary,51,male,Kisii,7,0,yes,highest,highest,0,Secure
8369,viwandani,primary,43,male,Kamba,1,0,no_(2),middle,middle,2,Moderately insecure
8370,korogocho,primary,38,male,Kamba,1,0,no_(2),lowest,second,1,Moderately insecure
8371,korogocho,primary,37,female,Luhya,3,0,no_(2),lowest,second,0,Secure
8373,viwandani,secondary,25,male,Luhya,4,1,yes,lowest,second,2,Moderately insecure
8374,korogocho,secondary,23,female,Kikuyu,4,1,yes,lowest,second,0,Secure
8377,korogocho,secondary,24,male,Luo,2,0,no_(2),highest,fourth,2,Moderately insecure
8380,korogocho,primary,69,female,Kikuyu,3,0,yes,highest,highest,3,Severely insecure
8383,viwandani,primary,32,female,Kikuyu,4,0,no_(2),middle,second,2,Moderately insecure
8388,viwandani,primary,23,male,Kikuyu,2,0,no_(2),highest,fourth,0,Secure
8389,viwandani,secondary,42,male,Other,1,0,no_(2),middle,middle,0,Secure
8390,korogocho,never attended,32,female,Other,7,0,yes,highest,highest,0,Secure
8391,viwandani,primary,61,male,Kikuyu,1,0,no_(2),lowest,lowest,0,Secure
8392,korogocho,primary,27,male,Luo,2,0,yes,middle,second,0,Secure
8394,viwandani,primary,44,male,Luhya,1,0,no_(2),highest,highest,0,Secure
8396,korogocho,primary,34,male,Kikuyu,2,0,no_(2),middle,middle,0,Secure
8397,viwandani,secondary,38,male,Kikuyu,2,0,no_(2),highest,fourth,0,Secure
8404,viwandani,secondary,29,male,Luo,3,0,no_(2),lowest,second,0,Secure
8407,korogocho,highest,32,male,Luo,4,1,no_(2),highest,highest,1,Moderately insecure
8408,viwandani,secondary,32,male,Kamba,3,0,no_(2),middle,fourth,1,Moderately insecure
8410,viwandani,primary,33,male,Kikuyu,1,0,no_(2),lowest,lowest,0,Secure
8413,viwandani,highest,21,male,Kamba,2,0,no_(2),middle,fourth,2,Moderately insecure
8414,korogocho,secondary,48,male,Kikuyu,7,2,yes,highest,highest,1,Moderately insecure
8416,korogocho,secondary,40,male,Kikuyu,5,0,yes,highest,fourth,0,Secure
8418,korogocho,primary,29,female,Luhya,3,0,no_(2),highest,highest,0,Secure
8419,viwandani,secondary,27,male,Kamba,2,0,no_(2),middle,fourth,0,Secure
8420,viwandani,primary,29,male,Kamba,5,0,no_(2),lowest,second,0,Secure
8425,korogocho,secondary,21,male,Kikuyu,1,0,no_(2),middle,middle,3,Severely insecure
8426,korogocho,primary,40,female,Luo,1,0,no_(2),lowest,lowest,3,Severely insecure
8427,viwandani,primary,75,male,Kikuyu,1,0,no_(2),middle,second,2,Moderately insecure
8429,korogocho,never attended,57,male,Other,5,0,yes,lowest,second,0,Secure
8432,viwandani,secondary,26,male,Kikuyu,4,1,no_(2),middle,fourth,2,Moderately insecure
8433,korogocho,secondary,52,male,Luhya,1,0,no_(2),highest,highest,2,Moderately insecure
8434,korogocho,primary,25,female,Kikuyu,3,0,yes,highest,fourth,1,Moderately insecure
8435,viwandani,secondary,25,male,Kamba,1,0,no_(2),highest,fourth,0,Secure
8436,korogocho,secondary,37,male,Kamba,7,0,yes,highest,fourth,3,Severely insecure
8437,viwandani,primary,28,male,Kamba,1,0,no_(2),lowest,lowest,0,Secure
8441,korogocho,primary,62,male,Kikuyu,1,0,no_(2),highest,highest,1,Moderately insecure
8442,viwandani,primary,24,male,Luhya,4,2,yes,middle,middle,0,Secure
8443,viwandani,secondary,40,male,Kisii,1,0,no_(2),highest,highest,0,Secure
8444,korogocho,highest,28,male,Other,1,0,no_(2),highest,highest,3,Severely insecure
8445,korogocho,primary,62,female,Kikuyu,1,0,no_(2),lowest,second,3,Severely insecure
8446,viwandani,secondary,33,male,Kamba,2,0,no_(2),lowest,lowest,0,Secure
8447,korogocho,secondary,40,male,Luhya,2,0,no_(2),middle,fourth,1,Moderately insecure
8448,korogocho,secondary,29,female,Luo,6,1,yes,highest,highest,1,Moderately insecure
8450,viwandani,secondary,31,male,Kisii,5,0,yes,highest,fourth,0,Secure
8451,korogocho,primary,25,male,Kikuyu,3,0,yes,lowest,lowest,0,Secure
8452,korogocho,never attended,70,female,Kikuyu,1,0,no_(2),highest,highest,0,Secure
8454,korogocho,primary,42,male,Kikuyu,1,0,no_(2),highest,highest,2,Moderately insecure
8457,korogocho,primary,56,male,Luhya,5,0,yes,middle,middle,3,Severely insecure
8458,korogocho,secondary,46,female,Kikuyu,2,0,no_(2),highest,highest,0,Secure
8460,korogocho,primary,21,male,Kamba,2,0,no_(2),highest,fourth,0,Secure
8463,korogocho,never attended,61,female,Kikuyu,6,0,yes,middle,fourth,3,Severely insecure
8465,korogocho,secondary,48,male,Luhya,1,0,no_(2),lowest,second,0,Secure
8466,korogocho,secondary,45,male,Kikuyu,4,0,no_(2),highest,highest,0,Secure
8467,viwandani,highest,33,male,Kamba,2,0,no_(2),lowest,lowest,0,Secure
8468,korogocho,highest,27,male,Kikuyu,1,0,no_(2),middle,fourth,1,Moderately insecure
8469,korogocho,highest,23,female,Kikuyu,2,1,yes,highest,highest,0,Secure
8471,viwandani,primary,36,male,Kikuyu,4,0,no_(2),middle,fourth,0,Secure
8473,viwandani,primary,51,male,Kamba,1,0,no_(2),highest,highest,0,Secure
8474,korogocho,highest,28,male,Luhya,3,1,yes,highest,highest,0,Secure
8475,korogocho,primary,27,male,Kikuyu,3,0,yes,highest,highest,3,Severely insecure
8477,viwandani,primary,23,male,Kamba,2,0,no_(2),lowest,second,0,Secure
8478,korogocho,secondary,32,male,Kikuyu,4,2,yes,highest,highest,0,Secure
8480,korogocho,primary,56,male,Kikuyu,7,1,yes,middle,second,2,Moderately insecure
8481,viwandani,secondary,31,male,Luo,1,0,no_(2),lowest,lowest,2,Moderately insecure
8485,korogocho,secondary,31,male,Kikuyu,4,1,yes,middle,second,1,Moderately insecure
8486,korogocho,never attended,38,male,Other,6,1,yes,highest,highest,3,Severely insecure
8488,viwandani,secondary,35,male,Kamba,1,0,no_(2),middle,second,2,Moderately insecure
8489,korogocho,primary,18,female,Luhya,2,0,yes,lowest,lowest,3,Severely insecure
8490,viwandani,primary,53,male,Kamba,1,0,no_(2),middle,middle,0,Secure
8492,korogocho,secondary,35,male,Kikuyu,4,0,yes,middle,second,3,Severely insecure
8493,korogocho,primary,37,male,Kikuyu,1,0,no_(2),middle,middle,1,Moderately insecure
8494,viwandani,secondary,29,female,Luhya,1,0,no_(2),middle,second,2,Moderately insecure
8497,viwandani,secondary,38,female,Kamba,1,0,no_(2),highest,highest,2,Moderately insecure
8499,viwandani,secondary,35,male,Kamba,1,0,no_(2),highest,fourth,0,Secure
8500,korogocho,secondary,55,female,Kikuyu,1,0,no_(2),lowest,lowest,0,Secure
8503,viwandani,primary,45,male,Luhya,5,0,yes,middle,fourth,3,Severely insecure
8504,korogocho,secondary,22,male,Kikuyu,1,0,no_(2),lowest,second,1,Moderately insecure
8507,korogocho,primary,49,female,Luo,3,0,no_(2),highest,fourth,1,Moderately insecure
8508,viwandani,primary,48,male,Kamba,1,0,no_(2),middle,middle,0,Secure
8512,viwandani,secondary,48,male,Kamba,5,0,yes,lowest,lowest,3,Severely insecure
8513,korogocho,highest,23,male,Kikuyu,1,0,no_(2),highest,fourth,1,Moderately insecure
8514,viwandani,secondary,42,female,Kamba,1,0,no_(2),highest,highest,0,Secure
8515,korogocho,secondary,45,male,Luo,8,2,yes,highest,fourth,0,Secure
8516,viwandani,primary,38,male,Kamba,1,0,no_(2),lowest,lowest,0,Secure
8517,viwandani,primary,24,female,Kamba,2,0,no_(2),lowest,lowest,3,Severely insecure
8519,viwandani,secondary,25,male,Kisii,4,1,no_(2),middle,fourth,2,Moderately insecure
8521,korogocho,primary,32,male,Luhya,7,2,yes,middle,fourth,3,Severely insecure
8523,korogocho,never attended,46,female,Other,6,0,yes,highest,fourth,0,Secure
8529,viwandani,secondary,33,male,Kikuyu,1,0,no_(2),middle,fourth,0,Secure
8532,viwandani,primary,45,male,Luo,7,0,yes,highest,highest,1,Moderately insecure
8533,korogocho,secondary,34,female,Kikuyu,4,0,yes,middle,middle,3,Severely insecure
8535,korogocho,secondary,27,male,Kamba,2,0,yes,middle,fourth,1,Moderately insecure
8536,viwandani,primary,23,male,Kikuyu,1,0,yes,highest,fourth,0,Secure
8539,viwandani,secondary,27,male,Kamba,3,1,yes,highest,highest,2,Moderately insecure
8540,korogocho,primary,36,male,Luo,4,0,no_(2),highest,highest,3,Severely insecure
8541,korogocho,primary,45,female,Luo,5,1,yes,middle,middle,3,Severely insecure
8543,viwandani,secondary,32,male,Kamba,3,1,no_(2),lowest,second,2,Moderately insecure
8544,korogocho,secondary,18,male,Luo,1,0,no_(2),lowest,lowest,3,Severely insecure
8545,viwandani,secondary,37,male,Luhya,4,1,no_(2),lowest,second,0,Secure
8546,viwandani,secondary,26,male,Kisii,1,0,no_(2),highest,fourth,2,Moderately insecure
8550,korogocho,primary,28,male,Kamba,3,1,no_(2),highest,highest,0,Secure
8551,korogocho,primary,24,female,Kikuyu,3,1,no_(2),lowest,second,2,Moderately insecure
8552,viwandani,secondary,32,male,Kikuyu,3,1,no_(2),middle,middle,2,Moderately insecure
8554,viwandani,primary,29,male,Kisii,3,0,no_(2),middle,middle,0,Secure
8556,viwandani,primary,51,male,Luhya,1,0,no_(2),middle,second,2,Moderately insecure
8558,viwandani,secondary,29,male,Luhya,3,0,yes,middle,middle,3,Severely insecure
8559,viwandani,secondary,27,male,Kisii,4,1,no_(2),highest,highest,0,Secure
8561,viwandani,primary,36,male,Kamba,4,0,yes,highest,highest,0,Secure
8562,korogocho,secondary,27,female,Kikuyu,3,1,no_(2),lowest,second,1,Moderately insecure
8563,viwandani,secondary,28,female,Other,2,0,no_(2),highest,highest,0,Secure
8565,viwandani,primary,55,female,Kamba,3,0,yes,highest,fourth,0,Secure
8566,viwandani,secondary,47,female,Kikuyu,3,0,no_(2),lowest,lowest,0,Secure
8567,viwandani,primary,24,female,Kamba,2,1,no_(2),lowest,lowest,2,Moderately insecure
8568,korogocho,secondary,52,male,Kikuyu,5,0,yes,highest,highest,0,Secure
8571,viwandani,primary,34,female,Kikuyu,1,0,no_(2),highest,highest,2,Moderately insecure
8572,viwandani,secondary,30,male,Other,4,2,no_(2),middle,fourth,0,Secure
8574,korogocho,never attended,100,female,Kikuyu,1,0,yes,lowest,lowest,2,Moderately insecure
8575,korogocho,primary,48,female,Luhya,6,1,yes,highest,highest,3,Severely insecure
8577,korogocho,secondary,48,female,Kikuyu,3,0,yes,highest,highest,0,Secure
8578,korogocho,never attended,62,male,Other,1,0,no_(2),lowest,lowest,0,Secure
8583,korogocho,never attended,72,female,Kikuyu,5,0,yes,middle,middle,0,Secure
8584,korogocho,primary,34,male,Kikuyu,3,0,yes,middle,fourth,2,Moderately insecure
8586,viwandani,secondary,53,female,Kikuyu,3,0,yes,highest,highest,0,Secure
8587,viwandani,secondary,24,male,Kamba,5,1,yes,middle,middle,0,Secure
8588,viwandani,highest,25,female,Kamba,1,0,no_(2),highest,fourth,0,Secure
